"log_prob","rule"
-9.32732180372,"VP  _hope CP"
-0.250594257685,"VP  LEX"
-4.68928148533,"VP  _want _non-finite VP"
-14.2672856948,"VP  _think _null IP"
-11.7839286685,"VP  _think LEX VP"
-8.59221671537,"VP  _keep VP"
-10.2435944069,"VP  _like _UNK _look PP"
-13.5741385143,"VP  _tell CP"
-14.2672856948,"VP  _UNK _null _past VP"
-8.51006920075,"VP  _bump"
-11.1778569507,"VP  _have _UNK _put"
-14.2672856948,"VP  _say"
-9.18136953239,"VP  _pelt"
-11.2243733041,"VP  _UNK _UNK PP"
-11.9662220289,"VP  _call _UNK"
-14.2672856948,"VP  _chew"
-9.2650186504,"VP  _hold PP"
-7.00144852293,"VP  _stay"
-14.2672856948,"VP  LEX LEX VP"
-14.2672856948,"VP  _UNK _UNK"
-9.21910945866,"VP  _rid"
-9.59613166444,"VP  _look _like _present _do"
-10.9016221376,"VP  LEX _play _UNK"
-8.42831498016,"VP  LEX _non-finite VP"
-10.772417478,"VP  _like _non-finite _UNK PP"
-7.91113111331,"VP  _think _about"
-8.72770613169,"VP  LEX _non-finite"
-9.378614462,"VP  LEX _non-finite _say"
-6.50680426513,"VP  _play PP"
-14.2672856948,"VP  _hold _on PP"
-9.21910945866,"VP  _complain"
-8.12050078544,"VP  _start LEX"
-14.2672856948,"VP  _fix _UNK"
-9.2853581013,"VP  _set _on"
-7.52727361996,"VP  _shoot"
-8.59221671537,"VP  _sound LEX IP"
-9.93822070849,"VP  LEX _UNK IP"
-8.66685124773,"VP  _pretend CP"
-9.3937660728,"VP  _lie _on"
-10.9730767798,"VP  _tell _UNK"
-8.38563978425,"VP  _come PP"
-14.2672856948,"VP  _mean"
-11.1778569507,"VP  _open PP"
-11.9662220289,"VP  _hold _UNK _to"
-13.1698001668,"VP  _UNK _about LEX LEX PP"
-7.4305692979,"VP  _knock"
-14.2672856948,"VP  _fight PP"
-12.0715637474,"VP  _set _UNK"
-5.02839710061,"VP  _UNK _non-finite VP"
-8.5887979284,"VP  _think _of"
-8.15750522104,"VP  _need PP"
-8.59221671537,"VP  _jump PP"
-14.2672856948,"VP  _get"
-6.80561229602,"VP  _pull"
-14.2672856948,"VP  _be PP"
-14.2672856948,"VP  LEX _UNK VP"
-9.22554027901,"VP  _charge"
-9.18756143777,"VP  _raise"
-14.2672856948,"VP  _UNK _non-finite LEX"
-9.25168526994,"VP  _do LEX _on"
-9.10988211621,"VP  LEX IP"
-10.3771214832,"VP  LEX LEX IP"
-9.34898303584,"VP  _swim _to"
-6.56867957693,"VP  LEX _do"
-14.2672856948,"VP  _help"
-9.51537153469,"VP  _go _non-finite _use PP"
-9.54157351983,"VP  _like LEX LEX _color"
-7.35722395615,"VP  _UNK _UNK LEX"
-14.2672856948,"VP  _saw"
-14.2672856948,"VP  _eat _with"
-14.2672856948,"VP  _come _down PP"
-14.2672856948,"VP  LEX LEX _non-finite _color"
-8.84841885248,"VP  _keep PP"
-12.6592000476,"VP  _swim PP"
-9.49827734856,"VP  _wait _until LEX _come"
-7.58436246958,"VP  _swim"
-14.2672856948,"VP  _wan _UNK VP"
-8.50691428777,"VP  _get _non-finite VP"
-14.2672856948,"VP  _hold"
-11.5608133144,"VP  _say _UNK IP"
-5.92542126956,"VP  _like _non-finite VP"
-10.9367113737,"VP  _come _UNK PP"
-7.55478935489,"VP  LEX LEX"
-11.2243733041,"VP  _need _UNK _open PP"
-7.39477431728,"VP  _write _on"
-13.5741385143,"VP  _like _non-finite _eat"
-8.62352343571,"VP  _let VP"
-8.47595754525,"VP  _suppose IP"
-6.81367684799,"VP  _grow"
-9.21910945866,"VP  _set"
-9.20637057018,"VP  _light"
-11.6297981295,"VP  _tell LEX _could LEX"
-9.72566352969,"VP  _try IP"
-6.92749026675,"VP  _use PP"
-11.6297981295,"VP  _figure _null LEX _get"
-9.20006146833,"VP  LEX _chew"
-9.10418066959,"VP  _know CP"
-8.1077654209,"VP  _cost"
-6.27468075502,"VP  _leave"
-14.2672856948,"VP  _learn"
-8.55854369214,"VP  _listen PP"
-9.23852733184,"VP  _allow IP"
-3.24033186095,"VP  _have"
-9.21910945866,"VP  _dash"
-14.2672856948,"VP  _think PP"
-9.21910945866,"VP  _smoke"
-7.13647740917,"VP  _come _from"
-12.1893232871,"VP  _UNK _UNK _past LEX"
-7.26137263583,"VP  LEX _with"
-9.18136953239,"VP  LEX _finish"
-13.5741385143,"VP  _try"
-8.51322874415,"VP  LEX _blow"
-9.17521573089,"VP  _screw"
-12.8809913337,"VP  _like IP"
-14.2672856948,"VP  _drive PP"
-6.26795238171,"VP  _UNK CP"
-9.29915126247,"VP  _think LEX _might VP"
-14.2672856948,"VP  _keep _for"
-11.3785105562,"VP  _have _UNK _keep _for"
-8.99085302022,"VP  _come IP"
-9.19379192183,"VP  _flash"
-6.80618618357,"VP  _count"
-13.1698001668,"VP  LEX _null _UNK _win"
-8.52596770128,"VP  _stick PP"
-9.27853221507,"VP  _'ve VP"
-12.4769348749,"VP  LEX _UNK _touch"
-7.12299051122,"VP  _remember"
-6.09822441003,"VP  _draw"
-9.32020442166,"VP  LEX _dress _in"
-9.29223090066,"VP  _fee PP"
-13.1686734062,"VP  _UNK"
-14.2672856948,"VP  _use IP"
-14.2672856948,"VP  LEX LEX _UNK VP"
-7.05963480419,"VP  _go PP"
-9.20006146833,"VP  LEX _behind"
-8.27499800686,"VP  _talk PP"
-9.25168526994,"VP  _bet CP"
-14.2672856948,"VP  LEX _on NP"
-9.34171036601,"VP  _draw _picture PP"
-12.6592000476,"VP  LEX _UNK _keep PP"
-8.55194304497,"VP  _wait PP"
-9.2650186504,"VP  LEX _null _win"
-14.2672856948,"VP  _like _non-finite"
-14.2672856948,"VP  _taste PP"
-6.82941600902,"VP  _want _UNK VP"
-9.34898303584,"VP  _stand _on"
-9.12147199806,"VP  LEX LEX _cook"
-9.16909956717,"VP  _remove"
-14.2672856948,"VP  _like _non-finite LEX"
-10.2985886271,"VP  _play"
-11.435663441,"VP  LEX _try"
-7.41251254661,"VP  _write PP"
-8.56186042615,"VP  _wanT IP"
-6.52224267333,"VP  _think LEX"
-7.59947607518,"VP  _fix"
-9.29915126247,"VP  _make _of"
-14.2672856948,"VP  LEX _like IP"
-9.18756143777,"VP  _decide"
-7.59947607518,"VP  _want IP"
-8.37732742633,"VP  _go _non-finite LEX _to"
-11.0500328078,"VP  _suppose _UNK"
-7.43271521758,"VP  _lose"
-12.1893232871,"VP  LEX _study PP"
-9.20006146833,"VP  _rock"
-7.12062923818,"VP  _stand"
-11.6297981295,"VP  _bang PP"
-11.0108146977,"VP  LEX _UNK _fee"
-9.04861134107,"VP  _sing PP"
-10.9016221376,"VP  _think _UNK _UNK LEX PP"
-7.6122454384,"VP  _go _non-finite VP"
-7.40831086722,"VP  _belong"
-4.12722010404,"VP  _call"
-9.2650186504,"VP  _use _non-finite"
-8.36088877619,"VP  _UNK _UNK IP"
-9.18756143777,"VP  _rest"
-8.44297121365,"VP  LEX _play"
-9.23201272263,"VP  _cough"
-7.39477606706,"VP  _want PP"
-10.0494437244,"VP  _say _null _present _do _study PP"
-6.91974439956,"VP  _suppose _non-finite VP"
-14.2672856948,"VP  _marry"
-12.1893232871,"VP  _knit LEX"
-13.1698001668,"VP  _figure LEX IP"
-11.9662220289,"VP  _plan IP"
-14.2672856948,"VP  _UNK _for"
-8.51639830192,"VP  _bear"
-14.2672856948,"VP  _like _UNK LEX"
-5.68039280971,"VP  _have _non-finite LEX"
-11.7839286685,"VP  _let LEX _hold"
-14.2672856948,"VP  _UNK LEX _present LEX _for"
-9.23852733184,"VP  _interest PP"
-9.23201272263,"VP  _speak PP"
-9.4326809765,"VP  _pretend _that IP"
-8.92663396445,"VP  _talk _UNK"
-13.5741385143,"VP  _like LEX VP"
-14.2672856948,"VP  _ride PP"
-14.2672856948,"VP  _say _null IP"
-9.20637057018,"VP  _settle"
-14.2672856948,"VP  _work"
-8.02285970939,"VP  _have _UNK VP"
-11.435663441,"VP  _want _non-finite _let _UNK PP"
-9.30611984962,"VP  _suppose _UNK LEX"
-9.34171036601,"VP  _start VP"
-9.22554027901,"VP  _unbuckle"
-11.5608133144,"VP  _fund _UNK"
-11.3785105562,"VP  _UNK _present _write _on"
-12.8809913337,"VP  _color"
-9.23201272263,"VP  _print PP"
-8.38006085778,"VP  _UNK IP"
-11.4962818427,"VP  _go LEX _fix _UNK"
-10.772417478,"VP  _put _UNK NP"
-9.21910945866,"VP  _unscrew"
-14.2672856948,"VP  LEX _UNK _UNK LEX"
-9.17521573089,"VP  _ski"
-13.5741385143,"VP  _make"
-6.56958613938,"VP  _throw"
-8.63775846582,"VP  LEX _non-finite _stay"
-6.42082256541,"VP  LEX _about"
-8.52276771588,"VP  _enjoy"
-11.0108146977,"VP  _carry PP"
-7.63696115913,"VP  _do"
-5.16599808189,"VP  _need"
-8.77180115242,"VP  _put _on NP"
-12.3228244714,"VP  _dress LEX"
-10.1746035497,"VP  _ride _UNK"
-9.21910945866,"VP  _snap"
-8.92661777287,"VP  LEX CP"
-6.80389260681,"VP  _keep"
-6.20057229356,"VP  _put PP"
-7.42202957645,"VP  _stick"
-11.5608133144,"VP  _draw _UNK PP"
-10.397740051,"VP  _think _UNK IP"
-14.2672856948,"VP  _go _non-finite LEX PP"
-14.2672856948,"VP  _know _that IP"
-9.19379192183,"VP  _advertise"
-8.52596770128,"VP  LEX _work"
-12.8822590288,"VP  _go LEX _UNK PP"
-7.92508993075,"VP  _turn PP"
-13.5741385143,"VP  _be NP"
-8.5887979284,"VP  _count PP"
-6.99588019366,"VP  _win"
-14.2672856948,"VP  _save"
-14.2672856948,"VP  _do LEX"
-14.2672856948,"VP  _be _scar"
-11.4962818427,"VP  _UNK _marry"
-14.2672856948,"VP  _go LEX"
-8.57523847639,"VP  _carry"
-11.8709272288,"VP  _UNK _UNK _talk PP"
-6.36574825299,"VP  _cook"
-9.29223090066,"VP  LEX _part _of"
-9.20637057018,"VP  _cross"
-14.2655979307,"VP  LEX NP"
-14.2672856948,"VP  _fish"
-14.2672856948,"VP  _UNK _until IP"
-9.22554027901,"VP  _box"
-8.61999611625,"VP  _climb _on"
-9.27175260585,"VP  _crawl PP"
-9.30611984962,"VP  LEX _present _help"
-14.2672856948,"VP  _UNK _non-finite _eat"
-13.1698001668,"VP  LEX _null _UNK VP"
-9.21910945866,"VP  _dare"
-6.03573206861,"VP  LEX PP"
-7.83442707755,"VP  _paint"
-7.82484236555,"VP  _slide"
-9.2853581013,"VP  _wan IP"
-9.20006146833,"VP  _mark"
-9.64395373416,"VP  _say CP"
-14.2672856948,"VP  _help IP"
-8.17314412807,"VP  _wear"
-13.5741385143,"VP  LEX _to"
-9.74716934361,"VP  _get _UNK VP"
-6.5741266996,"VP  _cry"
-9.25832973796,"VP  LEX _think PP"
-7.59189072002,"VP  _run"
-13.5741385143,"VP  _play _with"
-7.22494193855,"VP  _let IP"
-13.1698001668,"VP  _UNK LEX VP"
-6.56868034291,"VP  _miss"
-9.4326809765,"VP  _want _that IP"
-11.0499651328,"VP  _promise CP"
-11.7038968058,"VP  _remember VP"
-11.435663441,"VP  _grow PP"
-11.7038968058,"VP  _be _about LEX LEX PP"
-8.94109192973,"VP  _lie"
-9.40915079138,"VP  _go _have IP"
-9.30611984962,"VP  _mean CP"
-14.2672856948,"VP  LEX LEX _past _want _UNK _make"
-9.42477590273,"VP  _figure LEX _'ll VP"
-7.91113111331,"VP  _need IP"
-9.18756143777,"VP  LEX _fish"
-10.8031875344,"VP  _pretend _UNK IP"
-10.5800545579,"VP  _start _UNK"
-8.52596770128,"VP  _sleep PP"
-10.7425660228,"VP  _keep _UNK"
-7.86373666725,"VP  _UNK LEX"
-14.2672856948,"VP  _blow"
-14.2672856948,"VP  LEX _non-finite _do"
-8.42253264695,"VP  LEX _non-finite LEX"
-11.4962818427,"VP  _go LEX _turn PP"
-14.2672856948,"VP  _UNK LEX _save"
-10.2799295993,"VP  LEX _UNK LEX"
-9.83813937024,"VP  LEX _that IP"
-14.2672856948,"VP  _be VP"
-9.38616157126,"VP  _fund _under"
-14.2672856948,"VP  _love"
-9.22554027901,"VP  _back"
-8.08688790963,"VP  _like _UNK VP"
-10.631345626,"VP  _be _UNK _on"
-9.19379192183,"VP  _lay"
-14.2672856948,"VP  _dress"
-14.2672856948,"VP  _dress _in"
-9.21271972964,"VP  _offer"
-8.78833033879,"VP  _UNK _non-finite"
-8.61999611625,"VP  _fix _with"
-7.60074591389,"VP  _change"
-14.2672856948,"VP  _UNK VP"
-12.6578477824,"VP  _have IP"
-14.2672856948,"VP  _go LEX _party _with"
-10.2435339803,"VP  _go VP"
-9.21910945866,"VP  _string"
-10.4622762222,"VP  _live _UNK"
-9.35630898512,"VP  LEX _have LEX _love"
-14.2672856948,"VP  _UNK _on"
-9.21271972964,"VP  _imagine"
-14.2672856948,"VP  _scar"
-7.26046654059,"VP  _touch"
-9.32732180372,"VP  _knit _with"
-11.2243733041,"VP  LEX _non-finite _go LEX _party _with"
-8.2168831621,"VP  _live PP"
-11.6297981295,"VP  _do _study PP"
-11.7038968058,"VP  _belong PP"
-14.2672856948,"VP  _hear PP"
-9.11567493723,"VP  _UNK NP"
-9.89950704175,"VP  LEX _null _past _saw"
-9.31313733895,"VP  _allow LEX _touch"
-7.59947607518,"VP  _dump"
-12.6592000476,"VP  _wait _UNK IP"
-7.00985899346,"VP  LEX _from"
-5.89680576315,"VP  _UNK PP"
-12.4769348749,"VP  _think _UNK _UNK VP"
-14.2672856948,"VP  _let _UNK PP"
-8.10145627415,"VP  LEX _mean"
-7.92509290446,"VP  _start _with"
-11.435663441,"VP  _look _like LEX VP"
-9.20637057018,"VP  _order"
-11.7038968058,"VP  _wunning LEX"
-14.2672856948,"VP  LEX _for"
-3.90749434762,"VP  _go _non-finite LEX"
-10.9367113737,"VP  LEX _UNK _put PP"
-14.2672856948,"VP  _have LEX _love"
-10.7135799078,"VP  LEX LEX _UNK"
-14.2672856948,"VP  _bring"
-10.3177000549,"VP  _tell _UNK LEX"
-14.2672856948,"VP  _do VP"
-13.5741385143,"VP  _put"
-11.7836467401,"VP  _UNK _UNK VP"
-9.34171036601,"VP  _plan _non-finite VP"
-4.92305635058,"VP  _come"
-8.09102868779,"VP  _park"
-7.41356573072,"VP  _close"
-10.8031875344,"VP  _go _UNK NP"
-9.21910945866,"VP  _recognize"
-9.37855085403,"VP  _think CP"
-12.0715637474,"VP  LEX LEX PP"
-9.31313733895,"VP  _stay _for"
-7.38142201406,"VP  _try _non-finite LEX"
-4.63867616371,"VP  _look PP"
-6.80676040066,"VP  _watch"
-14.2672856948,"VP  LEX _at"
-9.20637057018,"VP  _thank"
-6.96984912937,"VP  LEX VP"
-8.61648119505,"VP  _suppose CP"
-7.73372767391,"VP  _fee"
-9.38616157126,"VP  _go _play PP"
-11.0498974624,"VP  _have _non-finite VP"
-9.20006146833,"VP  _spend"
-9.29223090066,"VP  _teach IP"
-9.24508465963,"VP  LEX _about VP"
-14.2672856948,"VP  _want _UNK _make"
-8.24069371486,"VP  LEX _to NP"
-14.2672856948,"VP  _go _UNK VP"
-11.1334085318,"VP  _drive _over"
