"log_prob","rule"
-9.58820233663,"VP  _do _past _put"
-14.3657776793,"VP  _feed"
-11.5946525862,"VP  _wan LEX VP"
-14.3657776793,"VP  _look"
-11.1892200275,"VP  _go _to _UNK"
-14.3657776793,"VP  _draw NP"
-11.7281700294,"VP  _tell CP"
-8.6243307641,"VP  _UNK _null _past VP"
-8.62113077737,"VP  _bump"
-11.0350786477,"VP  _UNK _try"
-9.42568537665,"VP  _sleep _in"
-3.45740917656,"VP  _say"
-9.65779468212,"VP  _draw _picture _of"
-12.1699407865,"VP  _smile _UNK"
-13.6726304988,"VP  _chew"
-7.0104187233,"VP  _stay"
-13.2682059735,"VP  LEX LEX VP"
-9.33037621144,"VP  _rid"
-6.0415480556,"VP  _sing"
-9.33037621144,"VP  _suppose _UNK VP"
-10.4752954724,"VP  LEX _non-finite VP"
-14.3657776793,"VP  _think _about"
-7.5056259833,"VP  _try _non-finite VP"
-6.72625320977,"VP  LEX _non-finite"
-9.31108320238,"VP  _frighten"
-8.01994701383,"VP  _play PP"
-9.42568537665,"VP  _hold _on PP"
-14.3657776793,"VP  _start LEX"
-11.2317088836,"VP  LEX LEX LEX"
-11.6591845976,"VP  _fix _UNK"
-14.3657776793,"VP  LEX _over"
-7.36609049176,"VP  _shoot"
-9.28592489,"VP  _recover"
-11.3715285644,"VP  _knit PP"
-10.4354520546,"VP  LEX _UNK IP"
-8.68035830697,"VP  _see VP"
-8.39352139642,"VP  _pretend CP"
-8.7951671047,"VP  _come PP"
-8.60214295902,"VP  LEX _play _with"
-10.5606417485,"VP  _be _go IP"
-7.50144625572,"VP  _knock"
-9.31108320238,"VP  _squeeze"
-6.87123901201,"VP  _UNK _non-finite VP"
-8.03051046328,"VP  _have _for"
-8.24046636423,"VP  _need PP"
-14.3657776793,"VP  _jump PP"
-9.58820233663,"VP  _come _UNK"
-12.5753191079,"VP  _wrestle _UNK"
-9.52313957038,"VP  _hide PP"
-11.1091823275,"VP  _UNK LEX IP"
-7.17666174811,"VP  _sleep"
-11.0350786477,"VP  _UNK _lie PP"
-6.90225532861,"VP  _pull"
-5.63891261521,"VP  _be PP"
-10.6061025077,"VP  _know LEX IP"
-6.13091801885,"VP  _live"
-9.75214109457,"VP  LEX _UNK VP"
-9.3975148097,"VP  LEX _at _cook"
-7.0027909561,"VP  _happen"
-14.3657776793,"VP  _have LEX _do"
-9.31747293668,"VP  LEX _onto"
-7.69657065871,"VP  _kill"
-8.61158191257,"VP  LEX IP"
-9.45467258527,"VP  _grow _on"
-9.35004877546,"VP  _stay PP"
-9.42568537665,"VP  _swim _to"
-9.53901272268,"VP  LEX _like _present _do"
-14.3657776793,"VP  _help"
-8.21035666395,"VP  _bounce"
-9.42568537665,"VP  _carry _to"
-6.17283301863,"VP  _saw"
-9.31108320238,"VP  LEX _top"
-8.70090686524,"VP  _dance _to"
-9.37011612877,"VP  LEX LEX _non-finite _color"
-9.21403833366,"VP  _keep PP"
-9.66684438967,"VP  _let _present _sit"
-7.73533512388,"VP  _get _non-finite VP"
-14.3657776793,"VP  _hold"
-7.36426923977,"VP  _like _non-finite VP"
-12.9794833182,"VP  LEX LEX"
-7.86454657142,"VP  _write _on"
-14.3657776793,"VP  _like _non-finite _eat"
-8.6372341039,"VP  _point PP"
-9.44007395235,"VP  _keep _talk"
-9.22566626602,"VP  _let VP"
-13.6726304988,"VP  _pick"
-6.91319697701,"VP  _grow"
-9.35004877546,"VP  _dig PP"
-10.9660894963,"VP  _use PP"
-9.41150089885,"VP  _use _as"
-9.28592489,"VP  _pretend"
-9.58818920664,"VP  _know CP"
-8.23393752755,"VP  _cost"
-9.56330510788,"VP  _be _lie PP"
-9.48452520027,"VP  _wan _non-finite LEX"
-9.34344815951,"VP  _have LEX"
-13.2682059735,"VP  _suppose _non-finite _UNK _picture LEX"
-9.17994442506,"VP  _keep _in"
-9.46948749958,"VP  _open _for"
-3.28016285068,"VP  _have"
-5.01775824896,"VP  _take"
-9.27357917326,"VP  _dash"
-9.57983419638,"VP  _go _present _see"
-14.3657776793,"VP  _think PP"
-7.23404175801,"VP  _come _from"
-7.05545070972,"VP  LEX _with"
-13.6726304988,"VP  _try"
-9.49979249029,"VP  _bet _null IP"
-9.30473403769,"VP  _mail"
-8.72897873009,"VP  _fix PP"
-13.2671653907,"VP  _like IP"
-14.3657776793,"VP  _drive PP"
-9.33037621144,"VP  _crack"
-6.8965434061,"VP  _UNK CP"
-8.22529819411,"VP  _climb"
-8.73612157774,"VP  _stick _in"
-7.12453991945,"VP  _sit _on"
-10.6296321399,"VP  _come IP"
-11.9693016517,"VP  _let _UNK LEX"
-9.32390376239,"VP  _hammer"
-9.2921553791,"VP  _babysitted"
-9.31747293668,"VP  _happen PP"
-14.3657776793,"VP  _go LEX _wear"
-14.3657776793,"VP  _try LEX VP"
-14.3657776793,"VP  LEX _sit"
-13.6726304988,"VP  _lie PP"
-11.5340337083,"VP  _allow LEX LEX"
-9.34344815951,"VP  _fee PP"
-14.3657776793,"VP  _draw"
-13.2671653907,"VP  _UNK"
-4.75280074079,"VP  _like"
-11.4768804002,"VP  _UNK _scar"
-5.68412271997,"VP  _go PP"
-11.5946525862,"VP  _hold LEX _to"
-9.3566932492,"VP  _talk PP"
-14.3657776793,"VP  _dress PP"
-9.41150089885,"VP  _start _try"
-10.359977366,"VP  _be _UNK PP"
-14.3657776793,"VP  _shave"
-7.39848711167,"VP  _taste PP"
-7.10892350826,"VP  _want _UNK VP"
-14.3657776793,"VP  _be"
-9.61373529906,"VP  _need _non-finite LEX"
-14.3657776793,"VP  _figure _null IP"
-9.32390376239,"VP  _remove"
-6.59880499831,"VP  _spell"
-6.46929868872,"VP  _like _non-finite LEX"
-4.82388869408,"VP  _play"
-7.68648036017,"VP  _write PP"
-8.39098408488,"VP  _go _look PP"
-8.66689016078,"VP  _wanT IP"
-9.44007395235,"VP  _say LEX _win"
-9.3837216362,"VP  _peek PP"
-14.3657776793,"VP  _ride"
-7.11954526604,"VP  _put _on"
-11.148400637,"VP  LEX LEX _of"
-7.41939888938,"VP  LEX _of"
-9.2921553791,"VP  _get _in"
-7.50353393575,"VP  _lose"
-13.6726304988,"VP  LEX _study PP"
-11.5340337083,"VP  _say _UNK _present LEX _study PP"
-8.21247754849,"VP  _sell"
-9.3566932492,"VP  _bang PP"
-9.12029844051,"VP  _sing PP"
-9.29842493069,"VP  _spread"
-9.48452520027,"VP  _do _play"
-5.64426995004,"VP  _find"
-11.5340337083,"VP  _UNK _as"
-7.50353393575,"VP  _tie"
-3.9648351467,"VP  _go _non-finite VP"
-14.3657776793,"VP  _UNK _look PP"
-9.26746300469,"VP  LEX _play"
-8.52960395736,"VP  _need _non-finite VP"
-13.6734108344,"VP  _put LEX"
-14.3657776793,"VP  _do NP"
-7.10051052126,"VP  _suppose _non-finite VP"
-12.5753191079,"VP  _suppose _non-finite _draw LEX _UNK"
-9.43285378583,"VP  _come LEX _help"
-9.40448340313,"VP  _press _into"
-14.3657776793,"VP  _bear"
-6.83204142324,"VP  _catch"
-9.21983539883,"VP  LEX _pick"
-12.7575885963,"VP  _go LEX LEX _with"
-9.17994442506,"VP  LEX _null IP"
-9.24932643509,"VP  _like _UNK LEX"
-5.71351889837,"VP  _have _non-finite LEX"
-7.53430554339,"VP  _smell"
-8.87839477716,"VP  _let _present _play"
-6.34871246589,"VP  _read"
-11.9693016517,"VP  LEX _UNK _give"
-8.65690676871,"VP  _talk _UNK"
-11.2762254863,"VP  _UNK _have IP"
-11.0350786477,"VP  _go _UNK"
-9.44007395235,"VP  _finish _chew"
-14.3657776793,"VP  _like LEX VP"
-7.74061914112,"VP  _ride PP"
-11.2317768115,"VP  _UNK LEX _could _do"
-13.6726304988,"VP  _say _null IP"
-12.5753191079,"VP  _suppose LEX LEX NP"
-14.3657776793,"VP  _think _UNK LEX LEX _for"
-9.29842493069,"VP  _bowl"
-8.85793797154,"VP  _use _non-finite VP"
-12.1699407865,"VP  _UNK _UNK _shoot"
-9.31747293668,"VP  _settle"
-11.3715285644,"VP  _UNK _null LEX _color"
-5.79983265745,"VP  _work"
-9.29842493069,"VP  _pop"
-7.77566308455,"VP  _have _UNK VP"
-12.0645976291,"VP  _step _UNK"
-6.90857536695,"VP  _break"
-10.7037372505,"VP  LEX _like _UNK VP"
-7.92479630539,"VP  _start VP"
-10.3970175657,"VP  _UNK _non-finite _touch"
-9.31108320238,"VP  _break_dance"
-7.34357443974,"VP  _color"
-3.06083508228,"VP  _go"
-9.60512496181,"VP  _UNK IP"
-11.4768804002,"VP  _UNK _chew"
-13.2682059735,"VP  _draw LEX _UNK"
-10.9015542302,"VP  _put _UNK NP"
-6.19150951155,"VP  LEX _in"
-14.3657776793,"VP  _make"
-9.80297449253,"VP  _try _UNK VP"
-10.3242602802,"VP  _UNK _to NP"
-6.68393455947,"VP  _throw"
-6.29082314681,"VP  LEX _about"
-9.29841510379,"VP  _like _UNK _eat"
-12.5740182101,"VP  _do"
-9.30473403769,"VP  _magic PP"
-5.27600684652,"VP  _need"
-14.3657776793,"VP  _suppose _null IP"
-9.37689574393,"VP  _wait CP"
-8.60528266362,"VP  LEX _under"
-14.3657776793,"VP  _fall"
-9.2921553791,"VP  _snap"
-14.3657776793,"VP  _like LEX"
-9.48452520027,"VP  _plan _non-finite LEX"
-14.3642188326,"VP  LEX CP"
-11.0714442252,"VP  LEX _non-finite _draw NP"
-6.97284393198,"VP  _keep"
-8.03583432977,"VP  _put PP"
-13.6726304988,"VP  _stick"
-10.3242602802,"VP  _UNK _UNK _eat"
-6.89882390474,"VP  _think _UNK IP"
-10.0632527521,"VP  _UNK _at"
-7.96873882572,"VP  _turn PP"
-7.98551765487,"VP  _be NP"
-14.3657776793,"VP  _win"
-7.51192851483,"VP  _save"
-7.9279860928,"VP  _visit"
-14.3657776793,"VP  _get LEX VP"
-12.9806540501,"VP  _sound LEX LEX VP"
-7.21741967087,"VP  _go LEX"
-9.41856798803,"VP  LEX _think _about"
-11.5946525862,"VP  LEX LEX _non-finite _wear"
-14.3657776793,"VP  _UNK LEX _look"
-8.61159180171,"VP  _handle"
-8.32470241483,"VP  _talk _to"
-9.34344815951,"VP  _wrap PP"
-6.3039601536,"VP  _cook"
-8.62754102363,"VP  _scoop"
-14.3657776793,"VP  LEX LEX LEX _start LEX"
-13.266645505,"VP  LEX NP"
-11.2762254863,"VP  _let _UNK _hold"
-14.3657776793,"VP  _fish"
-8.70437305444,"VP  _wait _for"
-8.29890613789,"VP  _play LEX"
-9.32390376239,"VP  _crawl PP"
-12.9806540501,"VP  _go _UNK _UNK VP"
-10.8409324805,"VP  _UNK _non-finite _eat"
-9.31747293668,"VP  _meet"
-9.46205260746,"VP  _suppose _non-finite _park"
-6.0018949592,"VP  LEX PP"
-11.0350786477,"VP  _tell IP"
-9.31747293668,"VP  _mark"
-8.80279460651,"VP  _say CP"
-14.3657776793,"VP  _UNK _non-finite LEX PP"
-9.37011612877,"VP  _help IP"
-5.97140879762,"VP  _wear"
-7.30514598872,"VP  LEX _to"
-8.69745264901,"VP  _climb PP"
-9.66684438967,"VP  _go _non-finite _sing PP"
-8.5151319902,"VP  _UNK _null _UNK VP"
-9.32390376239,"VP  LEX _dress PP"
-8.72542634821,"VP  _count _to"
-10.2401793736,"VP  _UNK _that"
-10.9015542302,"VP  _UNK _non-finite _keep PP"
-12.7575885963,"VP  _go _UNK _fix _UNK"
-5.8388093319,"VP  _play _with"
-14.3657776793,"VP  _have LEX LEX"
-7.69657065871,"VP  _let IP"
-8.19981919334,"VP  _fit"
-10.9332509541,"VP  _UNK LEX VP"
-9.33037621144,"VP  _choose"
-9.36338216744,"VP  LEX _jump PP"
-9.6051516705,"VP  LEX _hear PP"
-11.2317768115,"VP  _know _null IP"
-11.5946525862,"VP  _promise CP"
-8.06655029828,"VP  _be _for"
-11.8022694174,"VP  LEX _go LEX _wear"
-8.89086887034,"VP  _go _have IP"
-9.39059444168,"VP  _mean CP"
-13.2682059735,"VP  _need IP"
-9.30473403769,"VP  LEX _fish"
-9.30473403769,"VP  _sleep PP"
-10.9333013535,"VP  _keep _UNK"
-7.34625220544,"VP  _UNK LEX"
-14.3657776793,"VP  LEX _non-finite _do"
-8.73612157774,"VP  _live _in"
-13.2676855467,"VP  LEX _non-finite LEX"
-8.49240384002,"VP  _UNK _UNK _present VP"
-9.50751444322,"VP  _think LEX _must _have"
-10.2897750333,"VP  LEX _UNK LEX"
-10.7297116826,"VP  _go LEX PP"
-7.51403821678,"VP  _juggle"
-8.23828534571,"VP  _make LEX"
-11.5340337083,"VP  _tell _UNK IP"
-7.87965018497,"VP  _be VP"
-7.91686606936,"VP  _love"
-9.55514190136,"VP  _come _non-finite _stay"
-10.3419593678,"VP  _like _UNK VP"
-8.17497327514,"VP  _understand"
-12.0645976291,"VP  _interest LEX"
-11.4228177473,"VP  _UNK LEX _UNK VP"
-7.70165325168,"VP  _change"
-11.2317768115,"VP  _wait _UNK"
-12.7575885963,"VP  _UNK _UNK NP"
-13.2671653907,"VP  _see"
-8.70435677862,"VP  _UNK VP"
-8.30586747232,"VP  _have IP"
-11.5946525862,"VP  _saw LEX _do"
-11.4768804002,"VP  _UNK _study _on"
-14.3657776793,"VP  LEX LEX _go _present _see"
-6.24853503204,"VP  _ask"
-8.20191782312,"VP  _fight"
-9.57153550117,"VP  _promise LEX _could VP"
-8.72188654108,"VP  _go VP"
-6.34018783283,"VP  _be LEX"
-14.3657776793,"VP  _scar"
-13.6734108344,"VP  _UNK _picture LEX"
-13.2671653907,"VP  _touch"
-8.20402086641,"VP  _serve"
-10.7563788184,"VP  _UNK _like IP"
-7.10611277068,"VP  _use _for"
-6.19800212147,"VP  _talk _about"
-9.31108320238,"VP  _slam"
-10.3068690101,"VP  _need LEX VP"
-8.59589296919,"VP  _live PP"
-8.69401032334,"VP  _ask PP"
-14.3657776793,"VP  _do _study PP"
-9.79261187329,"VP  _have _UNK"
-6.67294544576,"VP  _feel"
-14.3657776793,"VP  _hear PP"
-9.57153550117,"VP  _UNK NP"
-7.69277559524,"VP  _whisper"
-8.87016433095,"VP  _sound LEX _past _say"
-9.62239324468,"VP  _let _play _with"
-8.59589296919,"VP  _figure"
-11.6591845976,"VP  _allow LEX _touch"
-14.3657776793,"VP  _dump"
-10.5386635966,"VP  _play _at"
-14.3657776793,"VP  LEX _from"
-13.2671653907,"VP  _UNK PP"
-11.4228177473,"VP  _let _UNK PP"
-8.02521479031,"VP  _start _with"
-8.34630802564,"VP  _work PP"
-13.2671653907,"VP  LEX _for"
-8.85794429739,"VP  _make PP"
-14.3657776793,"VP  LEX _non-finite _wear"
-11.1091823275,"VP  _want _UNK _touch"
-9.57983419638,"VP  _come _present _read"
-9.74235082811,"VP  _have _non-finite _keep _in"
-13.6726304988,"VP  _bring"
-11.1091823275,"VP  _look LEX IP"
-7.94408692334,"VP  _do VP"
-9.40448340313,"VP  _walk PP"
-11.2316409604,"VP  _put"
-7.44863755891,"VP  _UNK _UNK VP"
-9.48452520027,"VP  _tell LEX _could _bring"
-4.96555199434,"VP  _come"
-7.0970249865,"VP  _UNK _like"
-14.3657776793,"VP  _park"
-11.6591845976,"VP  _kill _UNK"
-10.6061025077,"VP  LEX _UNK PP"
-9.45467258527,"VP  _kill _with"
-7.5077224167,"VP  _close"
-9.2921553791,"VP  LEX _shave"
-14.3657776793,"VP  _tell _null _UNK VP"
-9.29842493069,"VP  _recognize"
-4.92358755309,"VP  _think CP"
-6.21802566481,"VP  _turn"
-8.61476136078,"VP  _transcribe"
-4.75286738992,"VP  _look PP"
-9.58820233663,"VP  _make _present _go"
-6.91667725579,"VP  _watch"
-9.37011612877,"VP  _forget IP"
-7.0027909561,"VP  _move"
-8.65689124738,"VP  LEX VP"
-9.87868503415,"VP  _suppose CP"
-7.23484016025,"VP  _fee"
-13.2676855467,"VP  _have _non-finite VP"
-9.33689082615,"VP  _spend"
-14.3657776793,"VP  _UNK _null _present VP"
-9.29842493069,"VP  _provide"
-9.48452520027,"VP  _figure LEX _'ll LEX"
-9.596641094,"VP  _use _non-finite LEX _on"
-13.6734108344,"VP  LEX _to NP"
-10.5831138153,"VP  _UNK _non-finite _UNK PP"
-10.4754867746,"VP  LEX LEX _on"
-12.1699407865,"VP  _UNK _see"
-6.08485556101,"VP  _go _UNK VP"
-9.41150089885,"VP  _want CP"
