"log_prob","rule"
-10.865643393,"PP  LEX LEX"
-5.80880868121,"PP  LEX _to"
-8.23196798493,"PP  _about _UNK _drive LEX"
2.22042434345e-16,"START  IP"
-5.54727526183,"VP  _sit"
-5.4340162446,"VP  _show"
-5.17229087736,"VP  _give"
-3.63793237654,"VP  _eat"
-7.63211326336,"VP  LEX _into"
-6.39923354771,"VP  _finish"
-13.1681015691,"VP  _UNK _with"
-11.7829871491,"VP  LEX _non-finite _UNK _with"
-8.43764140497,"VP  _play _UNK"
-12.2528895859,"VP  _want _UNK LEX _UNK"
-7.287512116,"VP  _go IP"
-7.54904443163,"VP  _talk"
-7.71412618797,"VP  _behave"
-7.46733351641,"VP  _smell PP"
-13.8612487496,"VP  _get _shave"
-6.62051404221,"VP  _sound PP"
-5.20633765822,"VP  _drink"
-9.08346253387,"VP  _sit PP"
-5.8093457847,"VP  _cut"
-6.2911223288,"VP  LEX _on"
-13.8612487496,"VP  _help PP"
-13.8612487496,"VP  _UNK _null IP"
-8.60509496669,"VP  LEX _non-finite _ride"
-10.4609952095,"VP  LEX _UNK"
-13.8612487496,"VP  _go _present LEX"
-8.85864200435,"VP  _blast"
-12.2528895859,"VP  _UNK LEX LEX _love"
-13.1681015691,"VP  _have LEX VP"
-10.6844873084,"VP  _go LEX NP"
-13.8612487496,"VP  _let LEX LEX LEX"
-8.81916354398,"VP  _untie"
-10.9180873631,"VP  _sit LEX"
-8.22423789557,"VP  _suppose _non-finite"
-13.8612487496,"VP  _go _UNK LEX"
-13.8612487496,"VP  _know"
-7.81050502321,"VP  _sit _in"
-8.18926946277,"VP  _get LEX"
-13.8612487496,"VP  _roast"
-7.98205684185,"VP  _want _non-finite _make"
-7.42005505209,"VP  _chase"
-7.20458458923,"VP  _fly"
-8.87215560029,"VP  _hope CP"
-3.93925446485,"VP  LEX"
-13.8612487496,"VP  _want _non-finite VP"
-7.48077678316,"VP  _think _null IP"
-8.79999379318,"VP  _die"
-7.70138719869,"VP  _feed"
-5.40388081967,"VP  _look"
-11.0898399685,"VP  _draw NP"
-9.5998794763,"VP  _tell CP"
-10.0124210528,"VP  _let _UNK VP"
-9.09190130641,"VP  _let _present LEX PP"
-8.6531038402,"VP  _want _non-finite _talk PP"
-9.20862416477,"VP  _promise LEX _could _start _do"
-2.95279550643,"VP  _say"
-8.87898150248,"VP  _swallow"
-13.1687756506,"VP  _UNK _UNK PP"
-8.7688388874,"VP  _pelt"
-13.8612487496,"VP  _chew"
-8.62614104808,"VP  _hold PP"
-6.41542822099,"VP  _stay"
-11.0899243033,"VP  _sing _UNK"
-12.4756284701,"VP  LEX LEX VP"
-6.86044018512,"VP  _stop"
-8.83215062569,"VP  _rid"
-10.0124210528,"VP  _UNK LEX _on"
-5.57130083896,"VP  _sing"
-8.83870796821,"VP  _cancel"
-13.8612487496,"VP  _UNK LEX _paint"
-6.40095387292,"VP  LEX _non-finite VP"
-13.8612487496,"VP  _think _about"
-13.8612487496,"VP  LEX _non-finite"
-8.97223809249,"VP  _come _non-finite VP"
-8.83870796821,"VP  _frighten"
-6.46994818479,"VP  _name"
-7.44260024141,"VP  _play PP"
-8.9573125926,"VP  _mean _non-finite"
-11.0899243033,"VP  _UNK _UNK _with"
-13.8612487496,"VP  LEX LEX LEX"
-6.87325961391,"VP  _shoot"
-7.4216486745,"VP  _mix"
-7.42324484059,"VP  _tear"
-10.9721506386,"VP  _want _non-finite LEX IP"
-7.82233944305,"VP  _pretend CP"
-9.02630475006,"VP  _lie _on"
-13.8612487496,"VP  _know _that LEX VP"
-12.0706130023,"VP  _be _go IP"
-8.82563600194,"VP  _fight PP"
-10.4613550026,"VP  _allow _UNK VP"
-4.80774111008,"VP  _UNK _non-finite VP"
-8.19271179097,"VP  _think _of"
-7.53287405639,"VP  _have _for"
-7.88878432171,"VP  _like _non-finite _drink"
-8.23497139939,"VP  _sleep"
-3.04385957021,"VP  _get"
-9.70369319798,"VP  _UNK _to"
-8.11002044446,"VP  _dream"
-4.45365184735,"VP  _be PP"
-5.65546746338,"VP  _live"
-8.97223809249,"VP  _look _like IP"
-10.5665605914,"VP  LEX _UNK VP"
-6.50312887021,"VP  _happen"
-6.86226167701,"VP  _hide"
-8.81273270946,"VP  _charge"
-8.81916354398,"VP  _raise"
-13.1687756506,"VP  _go LEX LEX"
-8.90676080621,"VP  _push _to"
-13.8612487496,"VP  _let LEX VP"
-8.51072644236,"VP  _kill"
-10.643667563,"VP  _plug LEX"
-8.47807135271,"VP  LEX IP"
-10.3361971517,"VP  _go _look LEX"
-13.8612487496,"VP  _stay PP"
-13.8612487496,"VP  _help"
-7.70986180145,"VP  _bounce"
-13.8612487496,"VP  _use LEX VP"
-8.81273270946,"VP  _punch"
-9.34077945331,"VP  _UNK _UNK LEX"
-11.2975442056,"VP  _do _study _UNK"
-7.49784428787,"VP  _eat PP"
-13.8612487496,"VP  _build"
-11.7829871491,"VP  _pretend _that _present _UNK"
-13.8612487496,"VP  _get _non-finite VP"
-6.24434560645,"VP  _hold"
-5.3891462531,"VP  _like _non-finite VP"
-7.84641387589,"VP  LEX LEX"
-8.15881039441,"VP  _point PP"
-8.89974330001,"VP  _keep _talk"
-9.00277450172,"VP  _let VP"
-9.05038009735,"VP  _pick"
-10.4285666308,"VP  _suppose IP"
-10.3072107488,"VP  LEX _UNK _present _do"
-10.8667976198,"VP  _set PP"
-8.81916354398,"VP  _set"
-13.8612487496,"VP  LEX LEX _read"
-13.1681015691,"VP  _start _do"
-8.79999379318,"VP  _light"
-7.86117580872,"VP  _try IP"
-6.54339312008,"VP  _use PP"
-8.92811372557,"VP  _have VP"
-9.03427283402,"VP  _get _UNK"
-8.92811372557,"VP  _use _as"
-11.2975442056,"VP  LEX _UNK LEX _love"
-9.27761611822,"VP  _know CP"
-5.85423134823,"VP  _leave"
-9.68818933584,"VP  _listen PP"
-13.8612487496,"VP  _allow IP"
-7.39800696173,"VP  _have LEX"
-13.8612487496,"VP  _be LEX _UNK"
-7.46400018748,"VP  _start PP"
-8.23497139939,"VP  _keep _in"
-8.79368467771,"VP  _lock"
-8.87898150248,"VP  _open _for"
-2.77793485717,"VP  _have"
-4.50824311852,"VP  _take"
-13.8612487496,"VP  _go _UNK _give"
-13.8612487496,"VP  _think PP"
-8.11002044446,"VP  _firm"
-13.8612487496,"VP  LEX LEX _love"
-6.71661183632,"VP  _come _from"
-8.9950525361,"VP  _be _think PP"
-13.1687756506,"VP  _UNK LEX _past LEX"
-12.7626364609,"VP  _try"
-10.3968192928,"VP  LEX _null _present VP"
-8.89974330001,"VP  _be LEX _do"
-11.1544572019,"VP  _finish LEX"
-8.80634296646,"VP  _mail"
-11.0293046426,"VP  _fix PP"
-10.643667563,"VP  LEX _UNK _UNK VP"
-13.1681015691,"VP  _like IP"
-13.8612487496,"VP  _drive PP"
-9.85523964569,"VP  _come LEX"
-11.3775782634,"VP  _say LEX LEX LEX NP"
-8.83210652484,"VP  _UNK CP"
-10.148992386,"VP  _think LEX _might VP"
-10.7270444782,"VP  _UNK _non-finite _draw NP"
-8.96474749648,"VP  _keep _for"
-7.87112944657,"VP  _get PP"
-6.60277680809,"VP  _sit _on"
-8.13574522405,"VP  _bury"
-9.81952242401,"VP  _come IP"
-9.02630475006,"VP  _go _non-finite _name"
-8.16549935238,"VP  _dance LEX"
-8.80634296646,"VP  _hammer"
-7.71412618797,"VP  _clean"
-8.83870796821,"VP  _happen PP"
-13.8612487496,"VP  LEX _non-finite _eat"
-13.8612487496,"VP  _count"
-10.9180873631,"VP  _UNK _non-finite _lie"
-8.85195307658,"VP  _move PP"
-9.95054737187,"VP  _get _UNK LEX"
-8.83215062569,"VP  _'ve VP"
-11.2234436477,"VP  LEX LEX _past _want _non-finite _make"
-8.9499325588,"VP  LEX _non-finite _push"
-5.58391486191,"VP  _draw"
-6.71425056264,"VP  _let"
-9.17123710435,"VP  _go _to _party PP"
-4.14081091649,"VP  _UNK"
-8.88585431802,"VP  _use LEX"
-10.8180106686,"VP  _UNK _hear PP"
-4.24959572451,"VP  _like"
-13.8612487496,"VP  _use IP"
-9.10041189833,"VP  _wanT _non-finite _sing"
-9.08346253387,"VP  _use _non-finite _live"
-5.17836524776,"VP  _go PP"
-4.99137253364,"VP  _use"
-8.78118462038,"VP  _pour PP"
-8.92094530544,"VP  _cook _with"
-9.54507326719,"VP  _talk PP"
-8.9573125926,"VP  _suppose LEX VP"
-6.98221189833,"VP  _be _UNK"
-10.6044489259,"VP  _bet CP"
-8.1488601081,"VP  _dream PP"
-11.0293046426,"VP  _UNK _go IP"
-8.97978522126,"VP  _dress PP"
-8.91382790604,"VP  _start _try"
-13.1687756506,"VP  _draw _picture PP"
-13.8612487496,"VP  _look _UNK"
-7.81996132828,"VP  _tell _about"
-8.11638986537,"VP  _hook"
-7.96543979236,"VP  _tell _non-finite VP"
-13.1681015691,"VP  _shave"
-13.8612487496,"VP  LEX _non-finite _go _present LEX"
-8.13574522405,"VP  _send"
-6.88811719404,"VP  _taste PP"
-8.08184968649,"VP  _want _UNK VP"
-8.80634296646,"VP  _fund LEX"
-2.30292187469,"VP  _be"
-6.40614203269,"VP  _drop"
-8.78118462038,"VP  _unwind"
-8.93533390319,"VP  _turn _at"
-10.5303446611,"VP  _know _UNK _present VP"
-6.09575625881,"VP  _spell"
-4.29934885367,"VP  _play"
-11.2234436477,"VP  LEX _try"
-12.7626364609,"VP  _write PP"
-11.6652228539,"VP  _go LEX _UNK _with"
-10.9180873631,"VP  _peek PP"
-13.1681015691,"VP  _ride"
-7.19182933621,"VP  _fix"
-8.79368467771,"VP  _waste"
-13.8612487496,"VP  _put _on"
-8.78118462038,"VP  _decide"
-8.9950525361,"VP  _do _with"
-6.99879256587,"VP  _lose"
-8.80634296646,"VP  _rock"
-6.82732639228,"VP  _stand"
-7.69089395269,"VP  _sell"
-8.87898150248,"VP  _bang PP"
-9.85523964569,"VP  _think _UNK LEX _be PP"
-12.2528895859,"VP  _UNK _null _might LEX"
-8.92094530544,"VP  _sing PP"
-13.8612487496,"VP  _spread"
-8.88585431802,"VP  _do _play"
-10.3361971517,"VP  _go _UNK PP"
-7.01884597975,"VP  _tie"
-3.53764008843,"VP  _go _non-finite VP"
-13.8612487496,"VP  _call"
-10.0558449133,"VP  _UNK _UNK IP"
-13.1681015691,"VP  _want _non-finite LEX"
-10.1248956181,"VP  _do _UNK PP"
-9.29822106125,"VP  _do NP"
-13.8612487496,"VP  _let LEX PP"
-6.65030190376,"VP  _suppose _non-finite VP"
-8.10054174092,"VP  _marry"
-8.82563600194,"VP  _squeak"
-9.1263870812,"VP  _want _non-finite _help PP"
-10.8180106686,"VP  _wrestle PP"
-10.4613550026,"VP  _think _null _UNK LEX"
-13.8612487496,"VP  _plan IP"
-4.87190648947,"VP  _look _like"
-10.4285666308,"VP  _UNK _for"
-7.77128443218,"VP  _catch"
-8.060474915,"VP  LEX _pick"
-13.1687756506,"VP  LEX _null IP"
-8.92811372557,"VP  _jump _in"
-8.7688388874,"VP  _swing"
-13.8612487496,"VP  _work _on"
-8.41585417891,"VP  _smell"
-5.80839161276,"VP  _read"
-8.86537597533,"VP  _interest PP"
-13.8612487496,"VP  _wash"
-10.1013658679,"VP  _let _present LEX"
-13.8612487496,"VP  _hurt"
-8.10369133643,"VP  _notice"
-13.8612487496,"VP  LEX LEX _give"
-6.61338135122,"VP  _open"
-13.1681015691,"VP  _like LEX VP"
-7.24786995827,"VP  _ride PP"
-9.22785527713,"VP  _suppose LEX _draw _picture PP"
-10.8667976198,"VP  LEX _null _UNK _allow IP"
-7.34492410118,"VP  _say _null IP"
-11.9164944473,"VP  _think LEX LEX _like _UNK VP"
-8.92811372557,"VP  _sing _to"
-13.8612487496,"VP  _work"
-8.78118462038,"VP  _pop"
-8.53956763936,"VP  _have _UNK VP"
-8.39032102355,"VP  _allow _non-finite LEX"
-8.15216588149,"VP  _start VP"
-8.81916354398,"VP  _unbuckle"
-8.79368467771,"VP  _break_dance"
-6.60841761222,"VP  _color"
-2.54584493338,"VP  _go"
-8.81916354398,"VP  _print PP"
-8.39028700261,"VP  _UNK IP"
-10.8180106686,"VP  _UNK _chew"
-8.85195307658,"VP  _be IP"
-7.75112703569,"VP  _build LEX"
-8.79368467771,"VP  _ski"
-6.07066085312,"VP  _look _for"
-4.49944938029,"VP  _make"
-11.7829871491,"VP  _try _UNK VP"
-6.18334531762,"VP  _throw"
-8.81273270946,"VP  _owe"
-7.04039850679,"VP  LEX _about"
-8.1996322015,"VP  _want _UNK LEX"
-11.0293046426,"VP  LEX _lie _on"
-13.8612487496,"VP  _UNK _UNK LEX VP"
-8.85864200435,"VP  _carry PP"
-1.45735421452,"VP  _do"
-6.68024423012,"VP  _think _null _present VP"
-13.8612487496,"VP  _need"
-8.38612816901,"VP  _suppose _null IP"
-13.8612487496,"VP  _wait CP"
-13.8612487496,"VP  _like LEX"
-8.27532849165,"VP  LEX CP"
-6.40787663715,"VP  _keep"
-6.1492582726,"VP  _put PP"
-8.9950525361,"VP  _let _handle"
-9.38524521758,"VP  _stick"
-9.68818933584,"VP  _UNK _UNK _eat"
-5.36703620039,"VP  _buy"
-12.4756284701,"VP  _UNK LEX LEX"
-13.8612487496,"VP  _burn"
-13.8612487496,"VP  LEX LEX _stay PP"
-11.1544572019,"VP  _be _UNK _UNK"
-13.8612487496,"VP  _tell"
-9.08346253387,"VP  _try _non-finite _say"
-7.22533756749,"VP  LEX _non-finite _put"
-6.94885733387,"VP  _be NP"
-13.8612487496,"VP  LEX LEX _stand"
-13.8612487496,"VP  _count PP"
-13.1681015691,"VP  _win"
-13.8612487496,"VP  _UNK LEX _love"
-7.416875406,"VP  _visit"
-13.8612487496,"VP  _do LEX"
-13.8612487496,"VP  _want LEX"
-10.5667105202,"VP  _like CP"
-7.50475276211,"VP  _go LEX"
-8.27160535144,"VP  _go _blow"
-8.64764694121,"VP  _handle"
-10.4285666308,"VP  _UNK LEX _show"
-7.81286072941,"VP  _talk _to"
-11.1544572019,"VP  _be LEX LEX"
-10.9721506386,"VP  _wrap PP"
-13.8612487496,"VP  _cook"
-13.8612487496,"VP  _suppose _UNK _draw NP"
-8.57938678838,"VP  _put _UNK"
-8.85864200435,"VP  _tear PP"
-8.38612816901,"VP  _sound _like LEX _say"
-8.81273270946,"VP  _cross"
-13.8599019481,"VP  LEX NP"
-9.05856526111,"VP  _fish"
-8.78118462038,"VP  _dance"
-13.8612487496,"VP  _play LEX"
-8.83215062569,"VP  _crawl PP"
-13.8612487496,"VP  LEX _UNK _of"
-9.11765350417,"VP  _suppose _non-finite _park"
-6.14612634822,"VP  LEX PP"
-11.9163017134,"VP  _paint"
-13.8612487496,"VP  _slide"
-8.97223809249,"VP  _wan IP"
-8.31351078049,"VP  _say CP"
-8.43323990064,"VP  _wear"
-8.24946433583,"VP  _plug _into"
-6.64956471316,"VP  LEX _to"
-8.79368467771,"VP  _peel"
-8.89276532465,"VP  _look LEX"
-8.50600472714,"VP  _cry"
-7.2007409012,"VP  _run"
-5.25867592508,"VP  _play _with"
-13.1681015691,"VP  _let IP"
-10.604397025,"VP  _fit"
-11.5597424054,"VP  _UNK LEX VP"
-8.77499270187,"VP  _choose"
-6.16275434889,"VP  _miss"
-13.8612487496,"VP  _push"
-10.1736841758,"VP  _promise CP"
-12.2528895859,"VP  _UNK _null _present _UNK PP"
-8.77499270187,"VP  _discipline"
-13.8612487496,"VP  _collect"
-13.8612487496,"VP  _talk LEX"
-8.17222879477,"VP  _lie"
-8.81916354398,"VP  _go _have IP"
-13.8612487496,"VP  _need _non-finite LEX PP"
-13.8612487496,"VP  LEX _fish"
-11.1544572019,"VP  _sleep PP"
-9.93074527379,"VP  _keep _UNK"
-8.82560971302,"VP  _UNK LEX"
-6.57366782935,"VP  _blow"
-13.8612487496,"VP  LEX _non-finite LEX"
-8.91382790604,"VP  _get VP"
-10.6844873084,"VP  LEX _UNK LEX"
-8.7035343124,"VP  LEX _that IP"
-10.3361971517,"VP  _be _UNK IP"
-7.02098044921,"VP  _juggle"
-8.79999379318,"VP  _pay"
-7.67844012899,"VP  _be VP"
-10.4613550026,"VP  _get IP"
-10.9180873631,"VP  _want _non-finite _let LEX PP"
-13.1681015691,"VP  _love"
-8.80634296646,"VP  _back"
-11.6652228539,"VP  LEX _non-finite _make"
-7.60491943845,"VP  _like _UNK VP"
-10.6044489259,"VP  _UNK LEX _ask"
-12.7635353374,"VP  _saw IP"
-7.71199172159,"VP  _understand"
-8.11002044446,"VP  _kiss"
-8.89277469623,"VP  _keep LEX"
-8.90676080621,"VP  _goING IP"
-8.23138074866,"VP  _fix _with"
-11.5598773308,"VP  _UNK _UNK NP"
-7.54362682216,"VP  _get _from"
-9.30869206518,"VP  _UNK VP"
-12.7626364609,"VP  _have IP"
-5.66891995552,"VP  _ask"
-8.220685511,"VP  _fight"
-8.85864200435,"VP  _smile PP"
-6.82031001589,"VP  _go VP"
-8.59990018623,"VP  _help _with"
-8.38612816901,"VP  _think _UNK _present VP"
-13.8612487496,"VP  _be LEX"
-8.81916354398,"VP  _imagine"
-8.89276532465,"VP  _scar"
-6.94587967216,"VP  _touch"
-10.7270444782,"VP  _say _UNK LEX _get"
-9.65788460609,"VP  _UNK _like IP"
-12.0706130023,"VP  _UNK _to LEX"
-7.4312641124,"VP  _walk"
-8.94260659114,"VP  _knit _with"
-5.74111659181,"VP  _talk _about"
-11.9164944473,"VP  _say _null _UNK"
-13.1681015691,"VP  _want LEX VP"
-7.69717384299,"VP  _live PP"
-10.643667563,"VP  _sound _UNK IP"
-6.16366055592,"VP  _feel"
-13.8612487496,"VP  _hear PP"
-8.80633437085,"VP  _UNK NP"
-7.1804870789,"VP  _dump"
-8.92094530544,"VP  _turn _like"
-9.97072198813,"VP  LEX _from"
-5.12530373886,"VP  _UNK PP"
-10.8180106686,"VP  LEX _scar"
-8.75060144948,"VP  _work PP"
-13.8612487496,"VP  LEX _for"
-7.41370583801,"VP  _make PP"
-6.04940955426,"VP  _go _non-finite LEX"
-8.9499325588,"VP  _go LEX _fit"
-8.90676080621,"VP  _hide _behind"
-8.92094530544,"VP  _wind"
-10.1736841758,"VP  LEX LEX _UNK"
-5.00593604604,"VP  _bring"
-8.79368467771,"VP  _scoot"
-7.2136075732,"VP  _do VP"
-8.88585431802,"VP  _see _work"
-8.82563600194,"VP  _walk PP"
-3.70129423782,"VP  _put"
-7.11500450487,"VP  _UNK _UNK VP"
-11.1544572019,"VP  _be _null _UNK VP"
-13.8612487496,"VP  _drive LEX"
-4.47110267388,"VP  _come"
-7.97648583869,"VP  _park"
-13.8612487496,"VP  _close"
-10.2790409429,"VP  _plan LEX VP"
-7.89643678715,"VP  _think CP"
-8.72092591904,"VP  LEX LEX PP"
-10.643667563,"VP  _stay _for"
-8.122800116,"VP  _bite"
-8.81273270946,"VP  _sign"
-13.8612487496,"VP  LEX _present _have"
-6.92917302643,"VP  _look PP"
-10.643667563,"VP  _come LEX PP"
-9.11765350417,"VP  _forget IP"
-13.8612487496,"VP  LEX _at"
-7.19182933621,"VP  _hang"
-9.05856526111,"VP  _be LEX _non-finite _drive PP"
-6.49173635166,"VP  _move"
-7.15695166541,"VP  LEX VP"
-10.0339266339,"VP  _suppose CP"
-6.71818912203,"VP  _fee"
-5.10292848467,"VP  _have _non-finite VP"
-5.68480030523,"VP  _look _at"
-8.7688388874,"VP  _provide"
-11.5598773308,"VP  _remember _UNK PP"
-6.99774818082,"VP  _taste"
-13.8612487496,"VP  _go _UNK VP"
